FilePath,File,Set,NumberOfNodes,NumberOfArcs,Density,NumberOfPaths,AveragePathLength,StdvPathLength,InDegreeEntropy,OutDegreeEntropy,InDegreeHeterogeneity,OutDegreeHeterogeneity,BetweennessHeterogeneity,Modularity
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV229.rcp,EV229.rcp,AD (mid SP),32,47,0.047379032258064516,17,6.411764705882353,3.9116541337756,0.5067352576114265,0.9173030624978254,120.98868266183794,57.94477138976912,79.39455848999731,0.44861928474422813
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV23.rcp,EV23.rcp,AD (mid SP),32,57,0.057459677419354836,884,14.031674208144796,1.1361566565215862,1.1763880703528766,1.1084090263013686,38.76638965835642,37.50569405971068,54.43011093004962,0.48753462603878106
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV230.rcp,EV230.rcp,AD (mid SP),32,46,0.046370967741935484,16,7.0,4.330127018922194,0.2771133574914559,0.8655870361137844,138.4045368620038,50.3289224952741,81.8769897120098,0.45652173913043476
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV231.rcp,EV231.rcp,AD (mid SP),32,48,0.04838709677419355,26,9.115384615384615,4.200063397661837,0.645245670517286,0.9940706258359117,105.77777777777777,48.888888888888886,91.56012978692624,0.4071180555555555
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV232.rcp,EV232.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.5625,4.107443700161939,0.2771133574914559,0.9358789291911354,138.4045368620038,51.29678638941399,79.50452122370845,0.45321361058601134
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV233.rcp,EV233.rcp,AD (mid SP),32,60,0.06048387096774194,119,10.235294117647058,2.4208682460545665,1.3682124842900778,1.3470115978555293,42.09777777777778,47.78666666666667,66.37138365542833,0.41527777777777775
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV234.rcp,EV234.rcp,AD (mid SP),32,46,0.046370967741935484,28,8.25,3.2140872954630746,0.7777023694814582,0.9954909411756672,72.58979206049149,47.42533081285444,75.59214985358902,0.45368620037807184
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV235.rcp,EV235.rcp,AD (mid SP),32,52,0.05241935483870968,49,9.122448979591837,3.261605045355233,1.0884914537784733,1.1544534292855868,60.59171597633136,51.50295857988166,71.2638820892061,0.44822485207100593
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV236.rcp,EV236.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.875,4.741769184597665,0.2771133574914559,0.8655870361137844,138.4045368620038,59.039697542533084,81.75458089954404,0.4697542533081285
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV237.rcp,EV237.rcp,AD (mid SP),32,53,0.05342741935483871,39,9.461538461538462,2.977231150825173,1.2396269993314148,1.162759270059456,44.10964756140975,42.65147739409042,57.96863169280692,0.39587041651833393
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV238.rcp,EV238.rcp,AD (mid SP),32,55,0.055443548387096774,38,8.236842105263158,3.0386476435060783,1.1543266945643162,1.2493920911768415,46.37619834710744,48.407272727272726,60.96983329248583,0.38413223140495867
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV239.rcp,EV239.rcp,AD (mid SP),32,51,0.05141129032258065,23,7.086956521739131,3.425137807170631,0.8761445346203898,1.0224611354680218,88.58131487889273,54.723567858515956,76.94713368568785,0.42945021145713186
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV24.rcp,EV24.rcp,AD (mid SP),32,59,0.059475806451612906,538,11.947955390334572,1.5172752131236509,1.1693351062540638,1.2634938258262771,37.947716173513356,39.124389543234706,60.27059191762893,0.4271760988221775
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV240.rcp,EV240.rcp,AD (mid SP),32,47,0.047379032258064516,17,6.352941176470588,3.924900545320536,0.5067352576114265,0.9173030624978254,120.98868266183794,57.94477138976912,79.46418732782368,0.457220461747397
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV241.rcp,EV241.rcp,AD (mid SP),32,45,0.04536290322580645,15,7.2,4.36959189551305,0.2771133574914559,0.8655870361137844,128.94814814814814,54.107654320987656,82.87268646056526,0.47111111111111104
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV242.rcp,EV242.rcp,AD (mid SP),32,48,0.04838709677419355,22,7.409090909090909,3.5504044700324555,0.746240629558507,1.0025261447280631,85.33333333333333,48.888888888888886,78.68395102040816,0.4123263888888889
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV243.rcp,EV243.rcp,AD (mid SP),32,46,0.046370967741935484,23,8.826086956521738,3.9414428379227413,0.4141240568744845,0.9606247612828219,124.85444234404537,50.3289224952741,93.48127932586421,0.4437618147448015
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV244.rcp,EV244.rcp,AD (mid SP),32,46,0.046370967741935484,16,5.625,3.8547859862773186,0.2771133574914559,0.830720856220939,138.4045368620038,64.8468809073724,77.82940219383522,0.46644612476370506
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV245.rcp,EV245.rcp,AD (mid SP),32,46,0.046370967741935484,16,5.625,3.739568825412898,0.2771133574914559,0.830720856220939,138.4045368620038,60.007561436672965,76.90292305157357,0.4508506616257088
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV246.rcp,EV246.rcp,AD (mid SP),32,47,0.047379032258064516,17,6.764705882352941,4.452750792417779,0.645245670517286,0.9173030624978254,97.81077410593028,57.94477138976912,80.338387544409,0.46536894522408334
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV247.rcp,EV247.rcp,AD (mid SP),32,46,0.046370967741935484,16,7.1875,3.9245819841099,0.4141240568744845,0.9089087348987809,124.85444234404537,55.168241965973536,79.61712722087331,0.45463137996219277
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV248.rcp,EV248.rcp,AD (mid SP),32,51,0.05141129032258065,23,7.043478260869565,3.4449491807896178,0.7864315899948003,1.0224611354680218,97.24259900038447,54.723567858515956,77.70542854962599,0.4405997693194924
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV249.rcp,EV249.rcp,AD (mid SP),32,60,0.06048387096774194,112,9.651785714285714,2.76363445170541,1.2967941069295867,1.2843551709942191,43.23555555555556,44.94222222222222,73.28072588345097,0.38
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV25.rcp,EV25.rcp,AD (mid SP),32,54,0.05443548387096774,1530,14.620915032679738,1.3210539263938792,1.1302398760443997,1.0333199116827867,38.628257887517144,37.223593964334704,59.663935513968134,0.5003429355281207
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV250.rcp,EV250.rcp,AD (mid SP),32,46,0.046370967741935484,24,8.416666666666666,3.773997291408084,0.5067352576114265,0.9954909411756672,112.27221172022685,47.42533081285444,95.34723358552095,0.46691871455576556
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV251.rcp,EV251.rcp,AD (mid SP),32,48,0.04838709677419355,25,7.84,3.29460164511584,0.746240629558507,0.9954909411756672,85.33333333333333,50.666666666666664,79.58942965003571,0.43142361111111105
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV252.rcp,EV252.rcp,AD (mid SP),32,51,0.05141129032258065,28,9.178571428571429,3.2077314127474157,1.1786106778223258,1.125320064085671,44.487504805843905,44.487504805843905,60.737087427563615,0.41253364090734335
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV253.rcp,EV253.rcp,AD (mid SP),32,63,0.06350806451612903,111,9.27027027027027,2.3745874784306737,1.4098104266739089,1.437784172502552,44.633912824389014,45.14991181657848,58.5480377375204,0.36558327034517507
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV254.rcp,EV254.rcp,AD (mid SP),32,52,0.05241935483870968,36,8.083333333333334,3.294566233461799,1.0302211476235268,1.1211944627637576,64.37869822485207,50.74556213017752,83.40576983912658,0.4001479289940828
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV255.rcp,EV255.rcp,AD (mid SP),32,51,0.05141129032258065,37,8.35135135135135,3.15557178796247,0.9987785091528838,1.1211944627637576,65.74702037677817,49.211841599384854,82.88705285683781,0.41830065359477125
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV256.rcp,EV256.rcp,AD (mid SP),32,46,0.046370967741935484,16,5.875,3.6721077053920954,0.2771133574914559,0.9358789291911354,138.4045368620038,51.29678638941399,76.87076821358141,0.46030245746691867
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV257.rcp,EV257.rcp,AD (mid SP),32,62,0.0625,126,10.103174603174603,2.4489368120056243,1.3886702224627376,1.3895132439644153,41.55671175858481,47.41727367325702,61.149975742046585,0.3881373569198751
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV258.rcp,EV258.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.9375,4.1453098496976075,0.2771133574914559,0.9358789291911354,138.4045368620038,48.39319470699433,82.59717015385138,0.4584120982986767
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV259.rcp,EV259.rcp,AD (mid SP),32,46,0.046370967741935484,23,8.73913043478261,4.02402989988403,0.4141240568744845,0.9089087348987809,124.85444234404537,55.168241965973536,94.02399255923535,0.4503780718336484
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV26.rcp,EV26.rcp,AD (mid SP),32,59,0.059475806451612906,339,11.663716814159292,1.7120634937207917,1.3231670291039157,1.2634938258262771,41.47773628267739,39.124389543234706,58.77545960577324,0.3812122953174375
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV260.rcp,EV260.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.625,4.136348026943574,0.2771133574914559,0.9358789291911354,138.4045368620038,51.29678638941399,79.87330617172177,0.45888468809073724
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV261.rcp,EV261.rcp,AD (mid SP),32,46,0.046370967741935484,16,7.3125,4.766009205824093,0.4141240568744845,0.8655870361137844,124.85444234404537,59.039697542533084,82.59535242261474,0.45982986767485823
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV262.rcp,EV262.rcp,AD (mid SP),32,61,0.06149193548387097,115,9.965217391304348,2.791074079625693,1.3854474215337436,1.278062823009629,42.104810534802475,45.40714861596345,62.91765981234569,0.3641494221983338
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV263.rcp,EV263.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.6875,3.9483976180217715,0.4141240568744845,0.9089087348987809,124.85444234404537,55.168241965973536,77.49572052067735,0.45652173913043476
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV264.rcp,EV264.rcp,AD (mid SP),32,53,0.05342741935483871,46,7.956521739130435,3.1481983925878345,0.9979174173590132,1.1359387538853836,68.89854040583838,45.56781772872908,82.32586121280984,0.3837664649341403
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV265.rcp,EV265.rcp,AD (mid SP),32,51,0.05141129032258065,23,7.130434782608695,3.4427535469268093,0.8761445346203898,0.9954909411756672,88.58131487889273,55.510957324106116,77.08789268668919,0.4290657439446367
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV266.rcp,EV266.rcp,AD (mid SP),32,57,0.057459677419354836,72,9.416666666666666,2.752524094152291,1.342972662334894,1.203507942763513,44.43951985226224,50.11265004616805,68.1341144296562,0.3868882733148661
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV267.rcp,EV267.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.0,3.9210967853395307,0.4141240568744845,0.9089087348987809,124.85444234404537,55.168241965973536,78.03596519640006,0.45652173913043476
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV268.rcp,EV268.rcp,AD (mid SP),32,46,0.046370967741935484,16,5.9375,3.7661112237957073,0.2771133574914559,0.8655870361137844,138.4045368620038,59.039697542533084,77.36400006098941,0.4683364839319471
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV269.rcp,EV269.rcp,AD (mid SP),32,60,0.06048387096774194,100,9.38,2.4115555146004835,1.3828402323815545,1.3183149747390293,42.666666666666664,46.08,59.67341949887465,0.3866666666666667
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV27.rcp,EV27.rcp,AD (mid SP),32,62,0.0625,188,10.654255319148936,1.8313560197248226,1.3736645086245265,1.3039321488388358,41.02393340270552,39.42559833506764,48.345131439254914,0.374089490114464
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV270.rcp,EV270.rcp,AD (mid SP),32,46,0.046370967741935484,19,7.0,3.8113404189961417,0.5067352576114265,0.8762057259134967,112.27221172022685,54.20037807183365,78.7897701237137,0.47873345935727785
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV271.rcp,EV271.rcp,AD (mid SP),32,47,0.047379032258064516,17,7.529411764705882,3.8974750055241043,0.645245670517286,1.0061096309753796,97.81077410593028,47.74649162516976,73.45125720876587,0.4422815753734721
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV272.rcp,EV272.rcp,AD (mid SP),32,58,0.05846774193548387,42,8.285714285714286,3.065054293667447,1.30349273433244,1.3196839842541928,46.26872770511296,50.530321046373366,63.314280012646364,0.38674197384066594
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV273.rcp,EV273.rcp,AD (mid SP),32,51,0.05141129032258065,44,8.136363636363637,3.1012527460755797,0.8738453902678429,1.0884914537784733,71.25874663590926,46.062283737024224,82.39795091041,0.4144559784698193
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV274.rcp,EV274.rcp,AD (mid SP),32,56,0.056451612903225805,36,7.222222222222222,3.9798877085716255,1.080714023405905,1.148164657056112,75.75510204081633,58.12244897959184,81.74954808612891,0.34725765306122447
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV275.rcp,EV275.rcp,AD (mid SP),32,45,0.04536290322580645,19,8.68421052631579,3.4035992029946827,0.7752107668722756,0.830720856220939,62.19851851851852,45.00543209876543,66.50266840031827,0.4523456790123457
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV276.rcp,EV276.rcp,AD (mid SP),32,58,0.05846774193548387,35,7.314285714285714,3.1961711787827687,1.2881853341640381,1.2170465015005398,51.13912009512485,46.877526753864444,65.19476984083664,0.3593935790725327
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV277.rcp,EV277.rcp,AD (mid SP),32,46,0.046370967741935484,18,7.055555555555555,3.908284963769235,0.645245670517286,0.9358789291911354,90.01134215500946,51.29678638941399,76.03192618223761,0.4555765595463138
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV278.rcp,EV278.rcp,AD (mid SP),32,53,0.05342741935483871,56,9.267857142857142,2.9969691322387417,1.2396269993314148,1.1956119571630224,44.10964756140975,47.75507297970808,77.20412610236698,0.38661445354218577
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV279.rcp,EV279.rcp,AD (mid SP),32,46,0.046370967741935484,16,7.375,3.838538133196022,0.4141240568744845,0.9358789291911354,124.85444234404537,51.29678638941399,81.57440686070562,0.445179584120983
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV28.rcp,EV28.rcp,AD (mid SP),32,54,0.05443548387096774,1008,15.01984126984127,1.2800371919987226,1.1339133111540272,1.091210582222579,40.73525377229081,37.925925925925924,77.61023385804765,0.565843621399177
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV280.rcp,EV280.rcp,AD (mid SP),32,46,0.046370967741935484,16,7.0,3.968626966596886,0.4141240568744845,0.9089087348987809,124.85444234404537,55.168241965973536,77.34268707612058,0.4555765595463138
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV281.rcp,EV281.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.5625,3.8724790186649174,0.2771133574914559,0.9358789291911354,138.4045368620038,51.29678638941399,79.3174612935078,0.45652173913043476
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV282.rcp,EV282.rcp,AD (mid SP),32,46,0.046370967741935484,16,5.75,4.00780488547035,0.2771133574914559,0.830720856220939,138.4045368620038,60.007561436672965,79.11628511784612,0.46975425330812853
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV283.rcp,EV283.rcp,AD (mid SP),32,46,0.046370967741935484,18,7.055555555555555,4.2618752031134814,0.645245670517286,0.8761445346203898,90.01134215500946,58.071833648393195,80.38056255962418,0.4385633270321361
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV284.rcp,EV284.rcp,AD (mid SP),32,54,0.05443548387096774,95,10.105263157894736,2.65755599717416,1.2448636353790414,1.2082335632994061,42.13991769547325,45.65157750342936,77.86670178326474,0.40020576131687247
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV285.rcp,EV285.rcp,AD (mid SP),32,51,0.05141129032258065,32,8.4375,3.2009520068254695,1.0995058465438408,1.1544534292855868,50.786620530565166,48.424452133794695,64.07069830246913,0.4263744713571704
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV286.rcp,EV286.rcp,AD (mid SP),32,54,0.05443548387096774,25,9.48,3.287795614085523,1.2170465015005398,1.1897188878992027,48.46090534979424,45.65157750342936,66.84803015920002,0.3847736625514403
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV287.rcp,EV287.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.125,4.580870550452174,0.2771133574914559,0.830720856220939,138.4045368620038,64.8468809073724,80.53395911111112,0.46313799621928164
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV288.rcp,EV288.rcp,AD (mid SP),32,48,0.04838709677419355,18,6.722222222222222,4.330839738377094,0.746240629558507,0.9606247612828219,85.33333333333333,58.666666666666664,79.51841325097985,0.43923611111111116
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV289.rcp,EV289.rcp,AD (mid SP),32,61,0.06149193548387097,127,10.165354330708661,2.646536228414041,1.3405552202209794,1.278062823009629,41.55442085460898,45.40714861596345,60.28849319742139,0.37328675087342117
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV29.rcp,EV29.rcp,AD (mid SP),32,58,0.05846774193548387,134,10.029850746268657,2.285386078972682,1.221175678577569,1.2661010149784662,43.22473246135553,39.571938168846614,56.59962714224748,0.3959571938168847
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV290.rcp,EV290.rcp,AD (mid SP),32,50,0.05040322580645161,28,9.428571428571429,3.1216819119160224,1.1244136879376359,1.0841615362082357,46.6944,43.4176,59.58584362139918,0.4136
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV291.rcp,EV291.rcp,AD (mid SP),32,45,0.04536290322580645,21,8.19047619047619,3.886717890935593,0.5818786450459386,0.8046725637738128,92.53925925925925,55.11901234567901,84.98803659394792,0.45728395061728394
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV292.rcp,EV292.rcp,AD (mid SP),32,46,0.046370967741935484,23,8.521739130434783,4.0202700019362885,0.4141240568744845,0.8762057259134967,124.85444234404537,54.20037807183365,93.62253706692516,0.4536862003780718
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV293.rcp,EV293.rcp,AD (mid SP),32,47,0.047379032258064516,17,6.352941176470588,3.8948106722933766,0.5500569563964232,0.9606247612828219,109.86328655500226,54.2363060208239,78.23204145934126,0.45676776822091436
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV294.rcp,EV294.rcp,AD (mid SP),32,50,0.05040322580645161,20,6.7,3.5791060336346563,0.830720856220939,1.080714023405905,90.9312,50.7904,71.14049586776859,0.42079999999999995
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV295.rcp,EV295.rcp,AD (mid SP),32,55,0.055443548387096774,36,7.861111111111111,3.128300725969095,1.1686417628706678,1.2082335632994061,54.50049586776859,47.7302479338843,69.51242430889253,0.38942148760330575
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV296.rcp,EV296.rcp,AD (mid SP),32,48,0.04838709677419355,34,9.764705882352942,2.870323035001377,1.004689315635624,0.9987785091528838,53.333333333333336,47.111111111111114,73.79293474982039,0.4618055555555556
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV297.rcp,EV297.rcp,AD (mid SP),32,46,0.046370967741935484,24,8.708333333333334,3.910234079381381,0.5067352576114265,0.9954909411756672,112.27221172022685,47.42533081285444,96.68245693553364,0.45604914933837426
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV298.rcp,EV298.rcp,AD (mid SP),32,53,0.05342741935483871,35,7.542857142857143,3.450406660445835,1.0302211476235268,1.0778727639787609,69.62762548949804,52.858668565325736,82.06046983361202,0.39871840512637946
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV299.rcp,EV299.rcp,AD (mid SP),32,46,0.046370967741935484,16,6.0625,3.7494791304926607,0.2771133574914559,0.9089087348987809,138.4045368620038,55.168241965973536,77.62977153137223,0.4669187145557656
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV3.rcp,EV3.rcp,AD (mid SP),32,56,0.056451612903225805,442,12.165158371040723,1.4387521608492817,1.270263327143628,1.1559303321802168,41.142857142857146,38.53061224489796,58.513311076527074,0.4709821428571429
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV30.rcp,EV30.rcp,AD (mid SP),32,60,0.06048387096774194,140,9.878571428571428,2.3557463395549467,1.2690659689459907,1.3303428098395298,42.666666666666664,40.39111111111111,55.64199178902769,0.4172222222222222
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV300.rcp,EV300.rcp,AD (mid SP),32,57,0.057459677419354836,38,7.684210526315789,3.1548230675043594,1.2409471487372978,1.1888125117511676,53.89473684210526,48.85195444752232,68.69201545582915,0.3964296706678978
dataset\MT_Vanhoucke\MT30\Set 2.2 AD (mid SP)\EV301.rcp,EV301.rcp,AD (mid SP),32,46,0.046370967741935484,16,5.75,4.630064794363034,0.2771133574914559,0.6415518483235773,138.4045368620038,90.97920604914934,83.28415687006678,0.46124763705103966
